tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
500,cultural,148,0.0494,52.267,0.1203,0.4436,0.000,0
500,asocial,2845,0.9506,59.060,0.0000,0.4406,0.000,0
1000,cultural,114,0.0381,77.833,0.1526,0.4171,0.000,0
1000,asocial,2882,0.9619,77.719,0.0000,0.4309,0.000,0
1500,cultural,142,0.0474,105.578,0.1917,0.3930,0.000,0
1500,asocial,2854,0.9526,107.544,0.0000,0.4196,0.000,0
2000,cultural,109,0.0364,168.728,0.2389,0.3853,0.000,0
2000,asocial,2889,0.9636,125.686,0.0000,0.4253,0.000,0
2500,cultural,79,0.0264,245.811,0.2395,0.3691,0.000,0
2500,asocial,2916,0.9736,127.814,0.0000,0.4286,0.000,0
3000,cultural,65,0.0217,274.180,0.2382,0.3689,0.000,0
3000,asocial,2929,0.9783,109.397,0.0000,0.4407,0.000,0
3500,cultural,37,0.0124,441.354,0.2375,0.3643,0.000,0
3500,asocial,2951,0.9876,104.556,0.0000,0.4514,0.000,0
4000,cultural,26,0.0087,495.409,0.2397,0.4073,0.000,0
4000,asocial,2968,0.9913,102.432,0.0000,0.4575,0.000,0
4500,cultural,10,0.0033,559.119,0.2476,0.4184,0.000,0
4500,asocial,2988,0.9967,95.185,0.0000,0.4601,0.000,0
5000,cultural,3,0.0010,34.311,0.2476,0.4767,0.000,0
5000,asocial,2993,0.9990,88.299,0.0000,0.4613,0.000,0
5500,cultural,1,0.0003,14.314,0.2476,0.4368,0.000,0
5500,asocial,2991,0.9997,72.941,0.0000,0.4636,0.000,0
6000,cultural,1,0.0003,44.573,0.0123,0.4221,0.000,0
6000,asocial,2993,0.9997,64.286,0.0000,0.4650,0.000,0
6500,cultural,2,0.0007,4.494,0.0123,0.4412,0.000,0
6500,asocial,2996,0.9993,58.323,0.0000,0.4637,0.000,0
7000,cultural,2,0.0007,35.971,0.0096,0.5153,0.000,0
7000,asocial,2996,0.9993,54.875,0.0000,0.4634,0.000,0
7500,cultural,1,0.0003,25.863,0.0096,0.4198,0.000,0
7500,asocial,2996,0.9997,55.061,0.0000,0.4633,0.000,0
8000,cultural,3,0.0010,26.885,0.0119,0.4820,0.000,0
8000,asocial,2994,0.9990,52.007,0.0000,0.4637,0.000,0
8500,cultural,2,0.0007,25.198,0.0119,0.5025,0.000,0
8500,asocial,2996,0.9993,51.700,0.0000,0.4629,0.000,0
9000,cultural,1,0.0003,8.229,0.0119,0.5106,0.000,0
9000,asocial,2994,0.9997,54.138,0.0000,0.4632,0.000,0
9500,cultural,1,0.0003,16.088,0.0106,0.4944,0.000,0
9500,asocial,2991,0.9997,50.574,0.0000,0.4657,0.000,0
10000,cultural,1,0.0003,35.719,0.0083,0.3860,0.000,0
10000,asocial,2997,0.9997,52.667,0.0000,0.4668,0.000,0
10500,cultural,10,0.0033,33.183,0.0114,0.4410,0.000,0
10500,asocial,2986,0.9967,55.776,0.0000,0.4683,0.000,0
11000,cultural,17,0.0057,22.615,0.0151,0.4537,0.000,0
11000,asocial,2980,0.9943,58.312,0.0000,0.4731,0.000,0
11500,cultural,18,0.0060,25.239,0.0207,0.4541,0.000,0
11500,asocial,2979,0.9940,63.293,0.0000,0.4759,0.000,0
12000,cultural,16,0.0053,26.198,0.0207,0.4484,0.000,0
12000,asocial,2983,0.9947,65.937,0.0000,0.4761,0.000,0
12500,cultural,29,0.0097,38.513,0.0231,0.4659,0.000,0
12500,asocial,2966,0.9903,67.445,0.0000,0.4780,0.000,0
13000,cultural,45,0.0150,44.628,0.0231,0.4716,0.000,0
13000,asocial,2953,0.9850,60.313,0.0000,0.4766,0.000,0
13500,cultural,33,0.0110,67.446,0.0240,0.4705,0.000,0
13500,asocial,2965,0.9890,59.887,0.0000,0.4738,0.000,0
14000,cultural,25,0.0083,116.536,0.0239,0.4747,0.000,0
14000,asocial,2972,0.9917,61.720,0.0000,0.4717,0.000,0
14500,cultural,18,0.0060,205.265,0.0237,0.4702,0.000,0
14500,asocial,2980,0.9940,63.205,0.0000,0.4721,0.000,0
15000,cultural,27,0.0090,186.298,0.0242,0.4788,0.000,0
15000,asocial,2973,0.9910,64.555,0.0000,0.4729,0.000,0
15500,cultural,20,0.0067,34.929,0.0244,0.4778,0.000,0
15500,asocial,2977,0.9933,67.270,0.0000,0.4736,0.000,0
16000,cultural,11,0.0037,61.031,0.0245,0.4531,0.000,0
16000,asocial,2985,0.9963,65.470,0.0000,0.4697,0.000,0
16500,cultural,2,0.0007,308.965,0.0245,0.4951,0.000,0
16500,asocial,2994,0.9993,66.952,0.0000,0.4646,0.000,0
17000,cultural,1,0.0003,726.953,0.0245,0.4828,0.000,0
17000,asocial,2996,0.9997,65.177,0.0000,0.4680,0.000,0
17500,cultural,3,0.0010,14.713,0.0245,0.4804,0.000,0
17500,asocial,2993,0.9990,68.680,0.0000,0.4687,0.000,0
18000,cultural,1,0.0003,43.406,0.0056,0.3978,0.000,0
18000,asocial,2998,0.9997,71.643,0.0000,0.4709,0.000,0
18500,cultural,2,0.0007,12.080,0.0056,0.4321,0.000,0
18500,asocial,2994,0.9993,70.678,0.0000,0.4744,0.000,0
19000,cultural,2,0.0007,36.825,-0.0000,0.4333,0.000,0
19000,asocial,2996,0.9993,69.999,0.0000,0.4769,0.000,0
19500,cultural,4,0.0013,19.423,0.0034,0.4834,0.000,0
19500,asocial,2992,0.9987,66.995,0.0000,0.4841,0.000,0
20000,cultural,7,0.0023,26.142,0.0057,0.4769,0.000,0
20000,asocial,2990,0.9977,70.743,0.0000,0.4827,0.000,0
