tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
500,cultural,23,0.0077,19.357,1.0244,0.4733,0.000,0
500,asocial,2972,0.9923,49.471,0.2489,0.4613,0.000,0
1000,cultural,11,0.0045,5.648,1.7813,0.4710,0.000,0
1000,asocial,2456,0.9955,72.181,0.5677,0.4581,0.000,0
1500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
1500,asocial,1840,1.0000,100.939,0.6119,0.4409,0.000,0
2000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
2000,asocial,1368,1.0000,133.183,0.5824,0.4293,0.001,1
2500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
2500,asocial,1000,1.0000,162.576,0.5216,0.4172,0.013,1
