tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
500,cultural,28,0.0094,23.003,0.0666,0.4778,0.000,0
500,asocial,2965,0.9906,59.062,0.0025,0.4404,0.000,0
1000,cultural,8,0.0027,23.239,0.0843,0.4855,0.000,0
1000,asocial,2988,0.9973,79.943,0.0068,0.4343,0.000,0
1500,cultural,3,0.0010,9.386,0.1546,0.4752,0.000,0
1500,asocial,2996,0.9990,104.474,0.0305,0.4516,0.000,0
2000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
2000,asocial,2998,1.0000,109.641,0.0559,0.4735,0.000,1
2500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
2500,asocial,2997,1.0000,111.592,0.0714,0.4908,0.000,1
