tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
500,cultural,28,0.0094,23.003,0.1263,0.4778,0.000,0
500,asocial,2965,0.9906,59.062,0.0048,0.4404,0.000,0
1000,cultural,9,0.0030,22.674,0.1583,0.4820,0.000,0
1000,asocial,2987,0.9970,77.889,0.0053,0.4302,0.000,0
1500,cultural,4,0.0013,7.902,0.1995,0.4845,0.000,0
1500,asocial,2992,0.9987,107.584,0.0088,0.4183,0.000,0
2000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
2000,asocial,2998,1.0000,127.251,0.0087,0.4239,0.000,0
2500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
2500,asocial,2995,1.0000,130.926,0.0063,0.4270,0.000,0
3000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
3000,asocial,2994,1.0000,112.974,0.0052,0.4391,0.000,0
3500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
3500,asocial,2988,1.0000,108.726,0.0029,0.4504,0.000,0
4000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
4000,asocial,2994,1.0000,105.844,0.0021,0.4571,0.000,0
4500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
4500,asocial,2998,1.0000,96.732,0.0008,0.4599,0.000,0
5000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
5000,asocial,2996,1.0000,88.245,0.0002,0.4613,0.000,0
5500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
5500,asocial,2992,1.0000,72.922,0.0001,0.4636,0.000,0
6000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
6000,asocial,2994,1.0000,64.280,0.0000,0.4650,0.000,0
6500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
6500,asocial,2998,1.0000,58.287,0.0000,0.4637,0.000,0
7000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
7000,asocial,2998,1.0000,54.863,0.0000,0.4634,0.000,0
7500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
7500,asocial,2997,1.0000,55.051,0.0000,0.4633,0.000,0
8000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
8000,asocial,2997,1.0000,51.981,0.0000,0.4637,0.000,0
8500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
8500,asocial,2998,1.0000,51.682,0.0000,0.4629,0.000,0
9000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
9000,asocial,2995,1.0000,54.122,0.0000,0.4633,0.000,0
9500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
9500,asocial,2992,1.0000,50.563,0.0000,0.4657,0.000,0
10000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
10000,asocial,2998,1.0000,52.661,0.0000,0.4668,0.000,0
10500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
10500,asocial,2996,1.0000,55.701,0.0000,0.4682,0.000,0
11000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
11000,asocial,2997,1.0000,58.110,0.0001,0.4730,0.000,0
11500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
11500,asocial,2997,1.0000,63.065,0.0001,0.4758,0.000,0
12000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
12000,asocial,2999,1.0000,65.725,0.0001,0.4759,0.000,0
12500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
12500,asocial,2995,1.0000,67.165,0.0002,0.4779,0.000,0
13000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
13000,asocial,2998,1.0000,60.078,0.0003,0.4765,0.000,0
13500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
13500,asocial,2998,1.0000,59.970,0.0003,0.4737,0.000,0
14000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
14000,asocial,2997,1.0000,62.177,0.0002,0.4717,0.000,0
14500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
14500,asocial,2998,1.0000,64.058,0.0001,0.4721,0.000,0
15000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
15000,asocial,3000,1.0000,65.650,0.0002,0.4730,0.000,0
15500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
15500,asocial,2997,1.0000,67.054,0.0002,0.4737,0.000,0
16000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
16000,asocial,2996,1.0000,65.453,0.0001,0.4696,0.000,0
16500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
16500,asocial,2996,1.0000,67.113,0.0000,0.4647,0.000,0
17000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
17000,asocial,2997,1.0000,65.398,0.0000,0.4680,0.000,0
17500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
17500,asocial,2996,1.0000,68.626,0.0000,0.4687,0.000,0
18000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
18000,asocial,2999,1.0000,71.634,0.0000,0.4709,0.000,0
18500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
18500,asocial,2996,1.0000,70.639,0.0000,0.4744,0.000,0
19000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
19000,asocial,2998,1.0000,69.977,-0.0000,0.4768,0.000,0
19500,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
19500,asocial,2996,1.0000,66.932,0.0000,0.4841,0.000,0
20000,cultural,0,0.0000,0.000,0.0000,0.0000,0.000,0
20000,asocial,2997,1.0000,70.639,0.0000,0.4827,0.000,0
